"{""id"": 1357418458439417861"," ""conversation_id"": ""1357418458439417861"""," ""created_at"": ""2021-02-04 20:59:14 CET"""," ""date"": ""2021-02-04"""," ""time"": ""20:59:14"""," ""timezone"": ""+0100"""," ""user_id"": 307077615"," ""username"": ""gcfr59"""," ""name"": ""Nwabasili Onyebuchi⭕"""," ""place"": """""," ""tweet"": ""The new Police Act 2020"," allows ony for a single term of four years without extension for the IGP office.  Buhari @MBuhari should be taken to court."""," ""language"": ""en"""," ""mentions"": [{""screen_name"": ""mbuhari"""," ""name"": ""muhammadu buhari"""," ""id"": ""2936714848""}]"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/gcfr59/status/1357418458439417861"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/channelstv/status/1357394889621843968"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1340581665106751488"," ""conversation_id"": ""1340564225157181445"""," ""created_at"": ""2020-12-20 09:55:50 CET"""," ""date"": ""2020-12-20"""," ""time"": ""09:55:50"""," ""timezone"": ""+0100"""," ""user_id"": 2147794108"," ""username"": ""gee_ata"""," ""name"": ""Gee-Ata ⛱️"""," ""place"": """""," ""tweet"": ""@official_buhari @DoctorEmto @OfficialAPCNg Shut up! \""rescued by vigilante\"" indeed"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/Gee_Ata/status/1340581665106751488"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""official_buhari"""," ""name"": ""Al-ameen Bukhari"""," ""id"": ""719143846567899136""}"," {""screen_name"": ""DoctorEmto"""," ""name"": ""👑"""," ""id"": ""846642434616561664""}"," {""screen_name"": ""OfficialAPCNg"""," ""name"": ""APC Nigeria"""," ""id"": ""981286914811682817""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1340364924862812160"," ""conversation_id"": ""1340364924862812160"""," ""created_at"": ""2020-12-19 19:34:35 CET"""," ""date"": ""2020-12-19"""," ""time"": ""19:34:35"""," ""timezone"": ""+0100"""," ""user_id"": 1001410650"," ""username"": ""timiilori"""," ""name"": ""Kokanmi #EndSARS"""," ""place"": """""," ""tweet"": ""Covid"," Buhari and Nuptials. 2020 in one sentence."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/timiilori/status/1340364924862812160"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339958944740106241"," ""conversation_id"": ""1339958944740106241"""," ""created_at"": ""2020-12-18 16:41:22 CET"""," ""date"": ""2020-12-18"""," ""time"": ""16:41:22"""," ""timezone"": ""+0100"""," ""user_id"": 252966447"," ""username"": ""jadesimio"""," ""name"": ""Simba益"""," ""place"": """""," ""tweet"": ""Ortom saying Buhari should sit up 🤣🤣🤣🤣", Somebody should pls slap that man back to reality," some one that cannot develop his own state is talking...onofia"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 1"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/jadesimiO/status/1339958944740106241"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339903187067744262"," ""conversation_id"": ""1339903187067744262"""," ""created_at"": ""2020-12-18 12:59:48 CET"""," ""date"": ""2020-12-18"""," ""time"": ""12:59:48"""," ""timezone"": ""+0100"""," ""user_id"": 2862583888"," ""username"": ""therealagiri"""," ""name"": "".."""," ""place"": """""," ""tweet"": ""We were on this path   the idiots from yaba voted Omobola Johnson out   Buhari gave them Shittu 😂"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/therealAGIRI/status/1339903187067744262"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/opeadeoye/status/1339839566069395459"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339849920015155202"," ""conversation_id"": ""1339849920015155202"""," ""created_at"": ""2020-12-18 09:28:08 CET"""," ""date"": ""2020-12-18"""," ""time"": ""09:28:08"""," ""timezone"": ""+0100"""," ""user_id"": 315753699"," ""username"": ""raynkah"""," ""name"": ""Onu'kwube"""," ""place"": """""," ""tweet"": ""I'm not interested in the infantile debate of who is better between #Jonathan &amp; #PMB. For me", there's nothing to choose between them. They represent our collective mistake of history," which we must do well not to repeat in 2023. Buhari's ineptitude does not cure GEJ's buffoonery."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 5"," ""likes_count"": 8"," ""hashtags"": [""jonathan"""," ""pmb""]"," ""cashtags"": []"," ""link"": ""https://twitter.com/RayNkah/status/1339849920015155202"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339848192377151488"," ""conversation_id"": ""1339840070292041735"""," ""created_at"": ""2020-12-18 09:21:16 CET"""," ""date"": ""2020-12-18"""," ""time"": ""09:21:16"""," ""timezone"": ""+0100"""," ""user_id"": 823062345845014528"," ""username"": ""aii_jay__"""," ""name"": ""BrownScorpio"""," ""place"": """""," ""tweet"": ""@Milan531 @AishaYesufu What’s my business with the north? North that is safe 😒 Why didn’t the government use operation python dance to rescue the boys", why negotiate? Anyways, China just loaned Nigeria billions of dollars," cash out season for Buhari."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 0"," ""likes_count"": 3"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/aii_jay__/status/1339848192377151488"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""Milan531"""," ""name"": ""it's Logan"""," ""id"": ""1300392496103591937""}"," {""screen_name"": ""AishaYesufu"""," ""name"": ""Aisha Yesufu"""," ""id"": ""2531005222""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339845898684260357"," ""conversation_id"": ""1339840070292041735"""," ""created_at"": ""2020-12-18 09:12:10 CET"""," ""date"": ""2020-12-18"""," ""time"": ""09:12:10"""," ""timezone"": ""+0100"""," ""user_id"": 823062345845014528"," ""username"": ""aii_jay__"""," ""name"": ""BrownScorpio"""," ""place"": """""," ""tweet"": ""@Milan531 @AishaYesufu There are no CHIBOK GIRLS!! It was a strategy from the northern elites to frustrate Good-luck Jonathan. this is the 5th year of Buhari’s presidency"," where are the girls? Can’t the government negotiate for their release? Where is Leah?"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 6"," ""retweets_count"": 1"," ""likes_count"": 20"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/aii_jay__/status/1339845898684260357"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""Milan531"""," ""name"": ""it's Logan"""," ""id"": ""1300392496103591937""}"," {""screen_name"": ""AishaYesufu"""," ""name"": ""Aisha Yesufu"""," ""id"": ""2531005222""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339842389486284801"," ""conversation_id"": ""1339842389486284801"""," ""created_at"": ""2020-12-18 08:58:13 CET"""," ""date"": ""2020-12-18"""," ""time"": ""08:58:13"""," ""timezone"": ""+0100"""," ""user_id"": 556846920"," ""username"": ""tadepta"""," ""name"": ""Just My View"""," ""place"": """""," ""tweet"": ""Buhari gave me envelope with foreign currency - Femi Adeshina So what are you trying to tell us? 😏 We are already aware he takes care of people close to him! @Gidi_Traffic @FemAdesina"""," ""language"": ""en"""," ""mentions"": [{""screen_name"": ""gidi_traffic"""," ""name"": ""giditraffic"""," ""id"": ""378809160""}"," {""screen_name"": ""femadesina"""," ""name"": ""femi adesina"""," ""id"": ""3233509898""}]"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/TadePTA/status/1339842389486284801"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339821193361301507"," ""conversation_id"": ""1339807882762661888"""," ""created_at"": ""2020-12-18 07:33:59 CET"""," ""date"": ""2020-12-18"""," ""time"": ""07:33:59"""," ""timezone"": ""+0100"""," ""user_id"": 833070517653475329"," ""username"": ""klmbakare9000"""," ""name"": ""Luqman Bakare"""," ""place"": """""," ""tweet"": ""@DeeOneAyekooto He should put the economy back on tracks. Good good governance is in deficits. Buhari has not done anything to alleviate pples suffering."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 0"," ""likes_count"": 4"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/klmbakare9000/status/1339821193361301507"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""DeeOneAyekooto"""," ""name"": ""Ayekooto"""," ""id"": ""202154433""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339613892725657602"," ""conversation_id"": ""1339613892725657602"""," ""created_at"": ""2020-12-17 17:50:15 CET"""," ""date"": ""2020-12-17"""," ""time"": ""17:50:15"""," ""timezone"": ""+0100"""," ""user_id"": 1240781115880878082"," ""username"": ""femzbeat"""," ""name"": ""Frank 🕗"""," ""place"": """""," ""tweet"": ""SO HUSHPUPPIE TRENDS BECAUSE OF BUHARI'S BIRTHDAY   AM THINKING 🤔 ?"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/femzbeat/status/1339613892725657602"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339597444573581312"," ""conversation_id"": ""1339590657371860998"""," ""created_at"": ""2020-12-17 16:44:53 CET"""," ""date"": ""2020-12-17"""," ""time"": ""16:44:53"""," ""timezone"": ""+0100"""," ""user_id"": 33941860"," ""username"": ""osasuo"""," ""name"": ""Osasu Obayiuwana"""," ""place"": """""," ""tweet"": ""@MKabrik In his birthday “letter” to Buhari"," he talks about the awuf money his Oga has given him..."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/osasuo/status/1339597444573581312"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""MKabrik"""," ""name"": ""Ms Baryat #EndSARs #EndPoliceBrutality #ReformNige"""," ""id"": ""486571730""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339582940347420673"," ""conversation_id"": ""1339582940347420673"""," ""created_at"": ""2020-12-17 15:47:15 CET"""," ""date"": ""2020-12-17"""," ""time"": ""15:47:15"""," ""timezone"": ""+0100"""," ""user_id"": 315753699"," ""username"": ""raynkah"""," ""name"": ""Onu'kwube"""," ""place"": """""," ""tweet"": ""Both in his first and second coming", the Muhammadu Buhari legacy is one of gloom. Marked by high-handedness, ineptitude and disturbing aloofness. At 78, he reminds a beleaguered Nation the harsh consequences of electoral choices. Celebrate the Daura man," if you like.  https://t.co/dMtPpg6O5n"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": [""https://pbs.twimg.com/media/EpcnkU1U0AEtFWE.jpg""]"," ""replies_count"": 0"," ""retweets_count"": 2"," ""likes_count"": 4"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/RayNkah/status/1339582940347420673"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 1"," ""thumbnail"": ""https://pbs.twimg.com/media/EpcnkU1U0AEtFWE.jpg"""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339573889706418176"," ""conversation_id"": ""1339548370105462787"""," ""created_at"": ""2020-12-17 15:11:18 CET"""," ""date"": ""2020-12-17"""," ""time"": ""15:11:18"""," ""timezone"": ""+0100"""," ""user_id"": 334296116"," ""username"": ""oluwalosheyii"""," ""name"": ""Ọmọ ìyá tíṣà"""," ""place"": """""," ""tweet"": ""@emeka_boris Lol"," my younger sis &amp; Buhari nah birthday mate"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/oluwalosheyii/status/1339573889706418176"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""emeka_boris"""," ""name"": ""Data Knight of Earth ☯GPT-3"""," ""id"": ""1165331774190292993""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339556308769488898"," ""conversation_id"": ""1339556308769488898"""," ""created_at"": ""2020-12-17 14:01:26 CET"""," ""date"": ""2020-12-17"""," ""time"": ""14:01:26"""," ""timezone"": ""+0100"""," ""user_id"": 1236411772799680518"," ""username"": ""adewaleadeife2"""," ""name"": ""Deife"""," ""place"": """""," ""tweet"": ""But Buhari was 78 last year na"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 4"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/AdewaleAdeife2/status/1339556308769488898"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339524760091422721"," ""conversation_id"": ""1339524760091422721"""," ""created_at"": ""2020-12-17 11:56:04 CET"""," ""date"": ""2020-12-17"""," ""time"": ""11:56:04"""," ""timezone"": ""+0100"""," ""user_id"": 154484093"," ""username"": ""choko_armani"""," ""name"": ""Desiigner GCP"""," ""place"": """""," ""tweet"": ""Trust the vibe"," @ShowDemCamp  In this Buhari Times!"""," ""language"": ""en"""," ""mentions"": [{""screen_name"": ""showdemcamp"""," ""name"": ""show dem camp"""," ""id"": ""39365649""}]"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 1"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/Choko_Armani/status/1339524760091422721"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339466851378716672"," ""conversation_id"": ""1339461394773794816"""," ""created_at"": ""2020-12-17 08:05:58 CET"""," ""date"": ""2020-12-17"""," ""time"": ""08:05:58"""," ""timezone"": ""+0100"""," ""user_id"": 833070517653475329"," ""username"": ""klmbakare9000"""," ""name"": ""Luqman Bakare"""," ""place"": """""," ""tweet"": ""@DeeOneAyekooto Not the best President Nigeria has produced. His incorruptible credentials has been damaged by his legendary cat of capitulation to pave way for the scavengers around him to pilfer the nations wealth. Incorruptibility seriously questionable.  Buhari is a colossal disappointments"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 1"," ""likes_count"": 4"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/klmbakare9000/status/1339466851378716672"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""DeeOneAyekooto"""," ""name"": ""Ayekooto"""," ""id"": ""202154433""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339464295210430465"," ""conversation_id"": ""1339464295210430465"""," ""created_at"": ""2020-12-17 07:55:48 CET"""," ""date"": ""2020-12-17"""," ""time"": ""07:55:48"""," ""timezone"": ""+0100"""," ""user_id"": 556846920"," ""username"": ""tadepta"""," ""name"": ""Just My View"""," ""place"": """""," ""tweet"": ""NEWS: Buhari orders reopening of land borders. Hmmmm finally. So it will be great to know what the closure achieved for Nigeria. 😏 @Gidi_Traffic @NGRPresident"""," ""language"": ""en"""," ""mentions"": [{""screen_name"": ""gidi_traffic"""," ""name"": ""giditraffic"""," ""id"": ""378809160""}"," {""screen_name"": ""ngrpresident"""," ""name"": ""presidency nigeria"""," ""id"": ""2964950313""}]"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 1"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/TadePTA/status/1339464295210430465"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339307943225864192"," ""conversation_id"": ""1339296723966046209"""," ""created_at"": ""2020-12-16 21:34:31 CET"""," ""date"": ""2020-12-16"""," ""time"": ""21:34:31"""," ""timezone"": ""+0100"""," ""user_id"": 739085799698931712"," ""username"": ""the_cocoreidh"""," ""name"": ""Fanan 'Dibia' Dala ♐️"""," ""place"": """""," ""tweet"": ""@Achisomm Buhari 2.0 Welldone"""," ""language"": ""tl"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/The_cocoreidh/status/1339307943225864192"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""Achisomm"""," ""name"": ""Cheeseballs ✨"""," ""id"": ""607230182""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339243653877919744"," ""conversation_id"": ""1339243653877919744"""," ""created_at"": ""2020-12-16 17:19:03 CET"""," ""date"": ""2020-12-16"""," ""time"": ""17:19:03"""," ""timezone"": ""+0100"""," ""user_id"": 2862583888"," ""username"": ""therealagiri"""," ""name"": "".."""," ""place"": """""," ""tweet"": ""Buhari will live long   It’s either we impeach him or he finished his tenure"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/therealAGIRI/status/1339243653877919744"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1339225185275293697"," ""conversation_id"": ""1338934372171395073"""," ""created_at"": ""2020-12-16 16:05:40 CET"""," ""date"": ""2020-12-16"""," ""time"": ""16:05:40"""," ""timezone"": ""+0100"""," ""user_id"": 426189786"," ""username"": ""seckydavid"""," ""name"": ""Prince_Seckie"""," ""place"": """""," ""tweet"": ""@RichFlo5 @GovAyoFayose It’s a shame that you could be typing this about Saraki... Saraki of all people... so now Buhari don make Saraki be saint... las las sense far from some people .."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/seckydavid/status/1339225185275293697"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""RichFlo5"""," ""name"": ""GoddyRoy"""," ""id"": ""1293511990665773057""}"," {""screen_name"": ""GovAyoFayose"""," ""name"": ""Peter Ayodele Fayose"""," ""id"": ""2411447383""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
